Rowid,AS_LOCATIONS2011,X,Y,KD490_4KM_A20111,KD490_4KM_A201_1,KD490_4KM_A201_2,KD490_4KM_A201_3,KD490_4KM_A201_4,KD490_4KM_A201_5,KD490_4KM_A201_6,KD490_4KM_A201_7
1610,7995464,-90.29036667,28.44273333,0,0.0526,0,0,0,0,0.12393,0
1611,7995464,-90.25096967,28.43974385,0,0.0526,0,0,0,0,0.12393,0
1612,7995464,-90.68231667,28.43848333,0,0,0,0,0,0,0.118419997,0.07948
1613,7995464,-92.13235467,28.43838612,0,0,0,0,0,0,0.071369998,0
1614,7995464,-90.67552706,28.43817914,0,0,0,0,0,0,0.118419997,0.07948
1615,7995464,-92.09782996,28.43809976,0,0,0,0,0,0,0.066019997,0
1616,7995464,-90.28998333,28.43758333,0,0.0526,0,0,0,0,0.12393,0
1617,7995464,-92.47559851,28.43757002,0,0,0,0,0,0,0.07666,0
1618,7995464,-88.91431667,28.43708333,0,0,0.04053,0.04391,0,0,0.064800002,0
1619,7995464,-91.24588277,28.43669995,0,0.077260002,0,0,0.189999998,0,0,0
1620,7995464,-91.85865,28.43496667,0,0.046239998,0,0,0,0,0.057349999,0
1621,7995464,-90.859867,28.43468371,0,0.109899998,0,0,0,0,0.12077,0
1622,7995464,-93.41325,28.43466667,0,0,0,0,0,0,0.05094,0
1623,7995464,-90.66608333,28.43438333,0,0,0,0,0,0,0.128020003,0.078029998
1624,7995464,-91.25136928,28.43400442,0,0.067419998,0,0,0.182769999,0,0,0
1625,7995464,-92.46851382,28.43397811,0,0,0,0,0,0,0.07666,0
1626,7995464,-90.82289516,28.43370615,0,0,0,0,0,0,0.123599999,0.082800001
1627,7995464,-93.42029971,28.4320356,0,0,0,0,0,0,0.05094,0
1628,7995464,-92.47315,28.43166667,0,0,0,0,0,0,0.07666,0
1629,7995464,-92.1052,28.43138333,0,0,0,0,0,0,0.066019997,0
1630,7995464,-90.68427572,28.43081481,0,0,0,0,0,0,0.118419997,0.07948
1631,7995464,-92.10191912,28.42925645,0,0,0,0,0,0,0.066019997,0
1632,7995464,-90.74988013,28.42862692,0,0,0,0,0,0,0.119149998,0.083470002
1633,7995464,-93.36696667,28.42701667,0,0,0,0,0,0,0.063809998,0
1634,7995464,-91.4996469,28.42675263,0,0.043540001,0,0,0,0,0.058770001,0.066600002
1635,7995464,-92.07703889,28.42547222,0,0,0,0,0,0,0.066550002,0
1636,7995464,-92.1827696,28.424192,0,0.059020001,0,0,0,0,0.079109997,0
1637,7995464,-90.86014733,28.42351561,0,0.109899998,0,0,0,0,0.12077,0
1638,7995464,-92.10668406,28.42269121,0,0,0,0,0,0,0.066019997,0
1639,7995464,-92.76140156,28.4225814,0,0,0,0,0,0,0.070799999,0
1640,7995464,-91.27605,28.42115,0,0.067419998,0,0,0.182769999,0,0,0
1641,7995464,-92.33668333,28.4206,0,0.079109997,0,0,0,0,0.077629998,0
1642,7995464,-89.83822778,28.42044444,0,0,0,0,0,0,0.048470002,0.057870001
1643,7995464,-92.76621624,28.42023573,0,0,0,0,0,0,0.070799999,0
1644,7995464,-90.64350866,28.41979278,0,0,0,0,0,0,0.128020003,0.078029998
1645,7995464,-90.6432714,28.41954608,0,0,0,0,0,0,0.128020003,0.078029998
1646,7995464,-92.5352,28.41943333,0,0,0,0,0,0,0.0722,0
1647,7995464,-92.12776146,28.41940836,0,0,0,0,0,0,0.071369998,0
1648,7995464,-92.08326667,28.41878333,0,0,0,0,0,0,0.066550002,0
1649,7995464,-91.36536667,28.41816667,0,0,0,0,0,0,0,0.082099997
1650,7995464,-91.51336391,28.41774462,0,0.0416,0,0,0,0,0.051800001,0.04473
1651,7995464,-91.61453333,28.41768333,0,0,0,0,0,0,0.051270001,0
1652,7995464,-91.9037,28.41605,0,0,0,0,0,0,0.06078,0
1653,7995464,-91.85128333,28.41451667,0,0.044720002,0,0,0,0,0.055520002,0
1654,7995464,-92.10310556,28.41450556,0,0,0,0,0,0,0.070660003,0
1655,7995464,-91.46604205,28.41351421,0,0.040550001,0,0,0,0,0.034370001,0.039999999
1656,7995464,-92.09900386,28.41335255,0,0,0,0,0,0,0.070660003,0
1657,7995464,-91.57766672,28.41333387,0,0,0,0,0,0,0.04087,0
1658,7995464,-92.29823333,28.41278333,0,0,0,0,0,0,0.081699997,0
1659,7995464,-91.61215032,28.41264891,0,0,0,0,0,0,0.04087,0
1660,7995464,-92.35461667,28.41201667,0,0,0,0,0,0,0.08004,0
1661,7995464,-92.38198477,28.41072976,0,0,0,0,0,0,0.079999998,0
1662,7995464,-92.02026667,28.41056667,0,0,0,0,0,0,0.067259997,0
1663,7995464,-92.25581667,28.41005,0,0,0,0,0,0,0.081699997,0
1664,7995464,-92.71005732,28.40939289,0,0,0,0,0,0,0.067610003,0
1665,7995464,-91.37193333,28.40925,0,0,0,0,0,0,0,0
1666,7995464,-90.46902078,28.40877074,0,0,0,0,0,0,0.115180001,0.081239998
1667,7995464,-92.72828916,28.40695182,0,0,0,0,0,0,0.067610003,0
1668,7995464,-90.869,28.40685,0,0.089000002,0,0,0,0,0.125300005,0.072489999
1669,7995464,-90.27268333,28.4063,0,0,0,0,0,0,0.083829999,0.090379998
1670,7995464,-91.77008189,28.40595065,0,0.044349998,0,0,0,0,0.046250001,0
1671,7995464,-92.48221133,28.40560481,0,0,0,0,0,0,0.067469999,0
1672,7995464,-92.4824634,28.40551046,0,0,0,0,0,0,0.067469999,0
1673,7995464,-91.36663672,28.40486431,0,0,0,0,0,0,0,0
1674,7995464,-92.26842832,28.40478144,0,0,0,0,0,0,0.081699997,0
1675,7995464,-92.49113359,28.40474913,0,0,0,0,0,0,0.067469999,0
1676,7995464,-92.12377222,28.40430556,0,0,0,0,0,0,0.070660003,0
1677,7995464,-92.781913,28.40343921,0,0,0,0,0,0,0.086439997,0
1678,7995464,-92.50432679,28.40247561,0,0,0,0,0,0,0.05565,0
1679,7995464,-92.51417036,28.40135713,0,0,0,0,0,0,0.05565,0
1680,7995464,-91.32741747,28.40119489,0,0,0,0,0.153600007,0,0,0
1681,7995464,-91.33164604,28.39897038,0,0,0,0,0.153600007,0,0,0
1682,7995464,-92.56455,28.39756667,0,0,0,0,0,0,0.056279998,0
1683,7995464,-92.68003333,28.39710262,0,0,0,0,0,0,0.0638,0
1684,7995464,-92.73818333,28.39583333,0,0,0,0,0,0,0.067610003,0
1685,7995464,-92.59254957,28.39437946,0,0,0,0,0,0,0.062139999,0
1686,7995464,-92.63313289,28.39412412,0,0,0,0,0,0,0.062139999,0
1687,7995464,-92.57588142,28.39328279,0,0,0,0,0,0,0.056279998,0
1688,7995464,-92.6637603,28.39253743,0,0,0,0,0,0,0.062139999,0
1689,7995464,-93.85068333,28.3903,0,0,0,0,0,0,0.06831,0
1690,7995464,-93.66176667,28.39028333,0,0,0,0,0.076580003,0,0.073749997,0
1691,7995464,-92.60018016,28.38865479,0,0,0,0,0,0,0.062139999,0
1692,7995464,-90.27782913,28.387824,0,0,0,0,0,0,0.083829999,0.090379998
1693,7995464,-93.41551667,28.38695,0,0,0,0,0,0,0.047090001,0
1694,7995464,-90.33642546,28.38666532,0,0,0,0,0,0,0.064199999,0.086709999
1695,7995464,-90.33642546,28.38666532,0,0,0,0,0,0,0.064199999,0.086709999
1696,7995464,-90.66236667,28.38233333,0,0,0,0,0,0,0.126969993,0.078220002
1697,7995464,-93.6397,28.38166667,0,0,0,0,0.076580003,0,0.073749997,0
1698,7995464,-93.61348684,28.37494828,0,0,0,0,0,0,0.076849997,0
1699,7995464,-91.08805,28.37416667,0,0.088320002,0,0,0,0,0.072659999,0.052999999
1700,7995464,-93.53086667,28.37348333,0,0,0,0,0,0,0.074270003,0
1701,7995464,-91.0562067,28.37222795,0,0.098470002,0,0,0,0,0.085709997,0.047959998
1702,7995464,-94.09681936,28.36845457,0,0,0,0,0,0.061379999,0,0
1703,7995464,-90.66403051,28.36692031,0,0,0,0,0,0,0.125279993,0.078709997
1704,7995464,-90.86597531,28.36196177,0,0,0,0,0,0,0.126599997,0.074649997
1705,7995464,-93.56702746,28.358237,0,0,0,0,0,0,0.076849997,0
1706,7995464,-90.86549802,28.35545352,0,0,0,0,0,0,0.126599997,0.074649997
1707,7995464,-91.43512222,28.35401111,0,0,0,0,0,0,0.038040001,0.033229999
1708,7995464,-93.88011744,28.35021937,0,0,0,0,0,0,0.059530001,0
1709,7995464,-91.07208333,28.34851667,0,0.098470002,0,0,0,0,0.085709997,0.047959998
1710,7995464,-90.86315,28.34716667,0,0,0,0,0,0,0.126599997,0.074649997
1711,7995464,-90.67684794,28.34345194,0,0,0,0,0,0,0.122400001,0.079060003
1712,7995464,-94.10036667,28.33743333,0,0,0,0,0,0.061379999,0,0
1713,7995464,-90.66745961,28.33434675,0,0,0,0,0,0,0.122400001,0.079060003
1714,7995464,-90.87542148,28.33377549,0,0,0,0,0,0,0.123499997,0.073040001
1715,7995464,-90.65382937,28.3305589,0,0,0,0,0,0,0.097240001,0.079099998
1716,7995464,-90.95390237,28.32602998,0,0,0,0,0,0,0.129040003,0.062930003
1717,7995464,-93.9771,28.32475,0,0,0,0,0,0.0482,0,0
1718,7995464,-90.5751939,28.32277359,0,0,0,0,0,0,0.084849998,0.076059997
1719,7995464,-94.07725,28.32233333,0,0,0.090599999,0,0,0.052779999,0,0
1720,7995464,-90.55656831,28.32194754,0,0,0,0,0,0,0.084849998,0.076059997
1721,7995464,-90.59315,28.32136667,0,0,0,0,0,0,0.098059997,0.079149999
1722,7995464,-91.07508889,28.31767778,0,0.058910001,0,0,0,0,0.079960003,0.036180001
1723,7995464,-90.9232,28.31538333,0,0,0,0,0,0,0.129040003,0.062930003
1724,7995464,-91.21515556,28.31255556,0,0.047699999,0,0,0.125799999,0,0.051660001,0.036740001
1725,7995464,-91.21515556,28.31255556,0,0.047699999,0,0,0.125799999,0,0.051660001,0.036740001
1726,7995464,-90.54241213,28.31139755,0,0,0,0,0,0,0.084849998,0.076059997
1727,7995464,-90.4569662,28.31111923,0,0,0,0,0,0,0.033709999,0.075599998
1728,7995464,-90.39838333,28.31036667,0,0,0,0,0,0,0.036339998,0.07282
1729,7995464,-90.47971884,28.31003772,0,0,0,0,0,0,0.039999999,0.077799998
1730,7995464,-90.89455273,28.30748852,0,0,0,0,0,0,0.133980006,0.067740001
1731,7995464,-90.88491953,28.29359635,0,0,0,0,0,0,0.133980006,0.067740001
1732,7995464,-90.42088333,28.27668333,0,0,0,0,0,0,0.034650002,0
1733,7995464,-90.42088333,28.27668333,0,0,0,0,0,0,0.034650002,0
1734,7995464,-90.39866667,28.24796667,0,0,0,0,0,0,0.03173,0.03486
1735,7995464,-91.39442222,28.15673889,0,0.048220001,0,0,0,0,0.033349998,0
1736,7995464,-91.28121111,28.04292778,0,0.048730001,0,0,0,0,0.034899998,0
1737,7995464,-91.22436667,27.98756667,0,0.04504,0,0,0,0,0.032450002,0
1738,7995464,-93.08015556,27.62072222,0,0,0,0,0.034499999,0,0,0
