Rowid,AS_LOCATIONS2011,X,Y,A2011175_chloro,A2011176_chloro,A2011177_chloro,A2011178_chloro,A2011179_chloro,A2011180_chloro,A2011181_chloro,A2011182_chloro
1573,1985192381,-91.22314898,28.47166696,0,0.534380019,0,0,0,0,0,0
1574,1985192381,-90.46881667,28.47146667,0,0,0,0,0,0,1.486799955,0.69046998
1575,1985192381,-91.18366079,28.47101355,0,0.607840002,0,0,0,0,0,0
1576,1985192381,-93.35843333,28.47058333,0,0,0,0,0,0,0.660520017,0
1577,1985192381,-90.89247795,28.46942664,0,0,0,0,0,0,1.327890038,0
1578,1985192381,-90.68086667,28.46831667,0,0,0,0,0,0,1.225340009,0.77392
1579,1985192381,-92.31142102,28.46757583,0,0.566320002,0,0,0,0,0.547479987,0
1580,1985192381,-92.08747655,28.46685941,0,0.327030003,0,0,0,0,0.478269994,0
1581,1985192381,-90.69865376,28.46617366,0,0,0,0,0,0,1.225340009,0.77392
1582,1985192381,-90.78127425,28.46513993,0,0,0,0,0,0,1.238540053,0.870920002
1583,1985192381,-91.19201633,28.46444699,0,0.607840002,0,0,0,0,0,0
1584,1985192381,-91.11170131,28.46385,0,0,0,0,3.429140091,0,0,0
1585,1985192381,-90.89928709,28.46221297,0,0,0,0,0,0,1.327890038,0
1586,1985192381,-91.1990873,28.46049364,0,0.607840002,0,0,0,0,0,0
1587,1985192381,-91.60518768,28.46029184,0,0.537460029,0,0,0,0,0.41218999,1.485579967
1588,1985192381,-90.88414098,28.46000541,0,0,0,0,0,0,1.327890038,0
1589,1985192381,-90.87813386,28.45921068,0,0,0,0,0,0,1.327890038,0
1590,1985192381,-90.41811623,28.45846579,0,0.38023001,0,0,0,0,1.459470034,0.624130011
1591,1985192381,-91.2288524,28.45802287,0,0.448020011,0,0,2.495609999,0,0,0
1592,1985192381,-92.08136815,28.45718044,0,0,0,0,0,0,0.45291999,0
1593,1985192381,-93.39417205,28.4555933,0,0,0,0,0,0,0.302870005,0
1594,1985192381,-90.66291958,28.45518543,0,0,0,0,0,0,1.396499991,0.44946
1595,1985192381,-90.88298815,28.45412451,0,0.903609991,0,0,0,0,1.26583004,0
1596,1985192381,-90.68839718,28.45271188,0,0,0,0,0,0,1.231070042,0.479880005
1597,1985192381,-91.63050259,28.4513882,0,0.407900006,0,0,0,0,0.270060003,0
1598,1985192381,-93.41141765,28.44983904,0,0,0,0,0,0,0.302870005,0
1599,1985192381,-93.43733333,28.44945,0,0,0,0,0,0,0.302870005,0
1600,1985192381,-90.70715345,28.44920668,0,0,0,0,0,0,1.231070042,0.479880005
1601,1985192381,-92.75610333,28.44919619,0,0,0,0,0,0,0.507979989,0
1602,1985192381,-90.7782112,28.44901218,0,0,0,0,0,0,1.294540048,0.590929985
1603,1985192381,-90.68068487,28.44844775,0,0,0,0,0,0,1.231070042,0.479880005
1604,1985192381,-90.66861809,28.44778143,0,0,0,0,0,0,1.231070042,0.479880005
1605,1985192381,-93.66148333,28.4468,0,0,0,0,0.53362,0,0.728670001,0
1606,1985192381,-92.74158459,28.44601941,0,0,0,0,0,0,0.466309994,0
1607,1985192381,-92.73737594,28.44481694,0,0,0,0,0,0,0.466309994,0
1608,1985192381,-90.24905791,28.44443337,0,0,0,0,0,0,1.277109981,0.810940027
1609,1985192381,-90.84982198,28.4435791,0,0.829370022,0,0,0,0,1.270149946,0
1610,1985192381,-90.29036667,28.44273333,0,0.200090006,0,0,0,0,1.327170014,0
1611,1985192381,-90.25096967,28.43974385,0,0.200090006,0,0,0,0,1.327170014,0
1612,1985192381,-90.68231667,28.43848333,0,0,0,0,0,0,1.231070042,0.479880005
1613,1985192381,-92.13235467,28.43838612,0,0,0,0,0,0,0.510940015,0
1614,1985192381,-90.67552706,28.43817914,0,0,0,0,0,0,1.231070042,0.479880005
1615,1985192381,-92.09782996,28.43809976,0,0,0,0,0,0,0.447349995,0
1616,1985192381,-90.28998333,28.43758333,0,0.200090006,0,0,0,0,1.327170014,0
1617,1985192381,-92.47559851,28.43757002,0,0,0,0,0,0,0.578209996,0
1618,1985192381,-88.91431667,28.43708333,0,0,0.158830002,0.150989994,0,0,0.433420002,0
1619,1985192381,-91.24588277,28.43669995,0,0.448020011,0,0,2.495609999,0,0,0
1620,1985192381,-91.85865,28.43496667,0,0.209470004,0,0,0,0,0.359679997,0
1621,1985192381,-90.859867,28.43468371,0,0.829370022,0,0,0,0,1.270149946,0
1622,1985192381,-93.41325,28.43466667,0,0,0,0,0,0,0.302870005,0
1623,1985192381,-90.66608333,28.43438333,0,0,0,0,0,0,1.396499991,0.44946
1624,1985192381,-91.25136928,28.43400442,0,0.338970006,0,0,2.366090059,0,0,0
1625,1985192381,-92.46851382,28.43397811,0,0,0,0,0,0,0.578209996,0
1626,1985192381,-90.82289516,28.43370615,0,0,0,0,0,0,1.31930995,0.56487
1627,1985192381,-93.42029971,28.4320356,0,0,0,0,0,0,0.302870005,0
1628,1985192381,-92.47315,28.43166667,0,0,0,0,0,0,0.578209996,0
1629,1985192381,-92.1052,28.43138333,0,0,0,0,0,0,0.447349995,0
1630,1985192381,-90.68427572,28.43081481,0,0,0,0,0,0,1.231070042,0.479880005
1631,1985192381,-92.10191912,28.42925645,0,0,0,0,0,0,0.447349995,0
1632,1985192381,-90.74988013,28.42862692,0,0,0,0,0,0,1.243350029,0.547010005
1633,1985192381,-93.36696667,28.42701667,0,0,0,0,0,0,0.430449992,0
1634,1985192381,-91.4996469,28.42675263,0,0.17791,0,0,0,0,0.383430004,0.453229994
1635,1985192381,-92.07703889,28.42547222,0,0,0,0,0,0,0.45291999,0
1636,1985192381,-92.1827696,28.424192,0,0.369729996,0,0,0,0,0.611299992,0
1637,1985192381,-90.86014733,28.42351561,0,0.829370022,0,0,0,0,1.270149946,0
1638,1985192381,-92.10668406,28.42269121,0,0,0,0,0,0,0.447349995,0
1639,1985192381,-92.76140156,28.4225814,0,0,0,0,0,0,0.507979989,0
1640,1985192381,-91.27605,28.42115,0,0.338970006,0,0,2.366090059,0,0,0
1641,1985192381,-92.33668333,28.4206,0,0.611129999,0,0,0,0,0.591329992,0
1642,1985192381,-89.83822778,28.42044444,0,0,0,0,0,0,0.243809998,0.330000013
1643,1985192381,-92.76621624,28.42023573,0,0,0,0,0,0,0.507979989,0
1644,1985192381,-90.64350866,28.41979278,0,0,0,0,0,0,1.396499991,0.44946
1645,1985192381,-90.6432714,28.41954608,0,0,0,0,0,0,1.396499991,0.44946
1646,1985192381,-92.5352,28.41943333,0,0,0,0,0,0,0.521030009,0
1647,1985192381,-92.12776146,28.41940836,0,0,0,0,0,0,0.510940015,0
1648,1985192381,-92.08326667,28.41878333,0,0,0,0,0,0,0.45291999,0
1649,1985192381,-91.36536667,28.41816667,0,0,0,0,0,0,0,0.648859978
1650,1985192381,-91.51336391,28.41774462,0,0.168420002,0,0,0,0,0.314770013,0.236609995
1651,1985192381,-91.61453333,28.41768333,0,0,0,0,0,0,0.304030001,0
1652,1985192381,-91.9037,28.41605,0,0,0,0,0,0,0.390969992,0
1653,1985192381,-91.85128333,28.41451667,0,0.197249994,0,0,0,0,0.341250002,0
1654,1985192381,-92.10310556,28.41450556,0,0,0,0,0,0,0.501739979,0
1655,1985192381,-91.46604205,28.41351421,0,0.158800006,0,0,0,0,0.171939999,0.185269997
1656,1985192381,-92.09900386,28.41335255,0,0,0,0,0,0,0.501739979,0
1657,1985192381,-91.57766672,28.41333387,0,0,0,0,0,0,0.223550007,0
1658,1985192381,-92.29823333,28.41278333,0,0,0,0,0,0,0.646929979,0
1659,1985192381,-91.61215032,28.41264891,0,0,0,0,0,0,0.223550007,0
1660,1985192381,-92.35461667,28.41201667,0,0,0,0,0,0,0.62401998,0
1661,1985192381,-92.38198477,28.41072976,0,0,0,0,0,0,0.623480022,0
1662,1985192381,-92.02026667,28.41056667,0,0,0,0,0,0,0.46085,0
1663,1985192381,-92.25581667,28.41005,0,0,0,0,0,0,0.646929979,0
1664,1985192381,-92.71005732,28.40939289,0,0,0,0,0,0,0.466039985,0
1665,1985192381,-91.37193333,28.40925,0,0,0,0,0,0,0,0
1666,1985192381,-90.46902078,28.40877074,0,0,0,0,0,0,1.175879955,0.501739979
1667,1985192381,-92.72828916,28.40695182,0,0,0,0,0,0,0.466039985,0
1668,1985192381,-90.869,28.40685,0,0.586610019,0,0,0,0,1.348970056,0.460000008
1669,1985192381,-90.27268333,28.4063,0,0,0,0,0,0,0.69058001,0.673370004
1670,1985192381,-91.77008189,28.40595065,0,0.194150001,0,0,0,0,0.264479995,0
1671,1985192381,-92.48221133,28.40560481,0,0,0,0,0,0,0.464060009,0
1672,1985192381,-92.4824634,28.40551046,0,0,0,0,0,0,0.464060009,0
1673,1985192381,-91.36663672,28.40486431,0,0,0,0,0,0,0,0
1674,1985192381,-92.26842832,28.40478144,0,0,0,0,0,0,0.646929979,0
1675,1985192381,-92.49113359,28.40474913,0,0,0,0,0,0,0.464060009,0
1676,1985192381,-92.12377222,28.40430556,0,0,0,0,0,0,0.501739979,0
1677,1985192381,-92.781913,28.40343921,0,0,0,0,0,0,0.719250023,0
1678,1985192381,-92.50432679,28.40247561,0,0,0,0,0,0,0.34176001,0
1679,1985192381,-92.51417036,28.40135713,0,0,0,0,0,0,0.34176001,0
1680,1985192381,-91.32741747,28.40119489,0,0,0,0,1.846169949,0,0,0
1681,1985192381,-91.33164604,28.39897038,0,0,0,0,1.846169949,0,0,0
1682,1985192381,-92.56455,28.39756667,0,0,0,0,0,0,0.347000003,0
1683,1985192381,-92.68003333,28.39710262,0,0,0,0,0,0,0.422490001,0
1684,1985192381,-92.73818333,28.39583333,0,0,0,0,0,0,0.466039985,0
1685,1985192381,-92.59254957,28.39437946,0,0,0,0,0,0,0.405079991,0
1686,1985192381,-92.63313289,28.39412412,0,0,0,0,0,0,0.405079991,0
1687,1985192381,-92.57588142,28.39328279,0,0,0,0,0,0,0.347000003,0
1688,1985192381,-92.6637603,28.39253743,0,0,0,0,0,0,0.405079991,0
1689,1985192381,-93.85068333,28.3903,0,0,0,0,0,0,0.475190014,0
1690,1985192381,-93.66176667,28.39028333,0,0,0,0,0.578050017,0,0.543680012,0
1691,1985192381,-92.60018016,28.38865479,0,0,0,0,0,0,0.405079991,0
1692,1985192381,-90.27782913,28.387824,0,0,0,0,0,0,0.69058001,0.673370004
1693,1985192381,-93.41551667,28.38695,0,0,0,0,0,0,0.270720005,0
1694,1985192381,-90.33642546,28.38666532,0,0,0,0,0,0,0.458050013,0.575900018
1695,1985192381,-90.33642546,28.38666532,0,0,0,0,0,0,0.458050013,0.575900018
1696,1985192381,-90.66236667,28.38233333,0,0,0,0,0,0,1.37808001,0.467619985
1697,1985192381,-93.6397,28.38166667,0,0,0,0,0.578050017,0,0.543680012,0
1698,1985192381,-93.61348684,28.37494828,0,0,0,0,0,0,0.580950022,0
1699,1985192381,-91.08805,28.37416667,0,0.60382998,0,0,0,0,0.526470006,0.297729999
1700,1985192381,-93.53086667,28.37348333,0,0,0,0,0,0,0.548629999,0
1701,1985192381,-91.0562067,28.37222795,0,0.721800029,0,0,0,0,0.70630002,0.242489994
1702,1985192381,-94.09681936,28.36845457,0,0,0,0,0,0.401690006,0,0
1703,1985192381,-90.66403051,28.36692031,0,0,0,0,0,0,1.349069953,0.468699992
1704,1985192381,-90.86597531,28.36196177,0,0,0,0,0,0,1.37153995,0.521040022
1705,1985192381,-93.56702746,28.358237,0,0,0,0,0,0,0.580950022,0
1706,1985192381,-90.86549802,28.35545352,0,0,0,0,0,0,1.37153995,0.521040022
1707,1985192381,-91.43512222,28.35401111,0,0,0,0,0,0,0.176850006,0.136590004
1708,1985192381,-93.88011744,28.35021937,0,0,0,0,0,0,0.378419995,0
1709,1985192381,-91.07208333,28.34851667,0,0.721800029,0,0,0,0,0.70630002,0.242489994
1710,1985192381,-90.86315,28.34716667,0,0,0,0,0,0,1.37153995,0.521040022
1711,1985192381,-90.67684794,28.34345194,0,0,0,0,0,0,1.298939943,0.483550012
1712,1985192381,-94.10036667,28.33743333,0,0,0,0,0,0.401690006,0,0
1713,1985192381,-90.66745961,28.33434675,0,0,0,0,0,0,1.298939943,0.483550012
1714,1985192381,-90.87542148,28.33377549,0,0,0,0,0,0,1.317649961,0.467550009
1715,1985192381,-90.65382937,28.3305589,0,0,0,0,0,0,0.883340001,0.469579995
1716,1985192381,-90.95390237,28.32602998,0,0,0,0,0,0,1.413939953,0.374289989
1717,1985192381,-93.9771,28.32475,0,0,0,0,0,0.278569996,0,0
1718,1985192381,-90.5751939,28.32277359,0,0,0,0,0,0,0.705250025,0.463059992
1719,1985192381,-94.07725,28.32233333,0,0,0.77700001,0,0,0.316119999,0,0
1720,1985192381,-90.55656831,28.32194754,0,0,0,0,0,0,0.705250025,0.463059992
1721,1985192381,-90.59315,28.32136667,0,0,0,0,0,0,0.896070004,0.474620014
1722,1985192381,-91.07508889,28.31767778,0,0.265060008,0,0,0,0,0.623570025,0.153600007
1723,1985192381,-90.9232,28.31538333,0,0,0,0,0,0,1.413939953,0.374289989
1724,1985192381,-91.21515556,28.31255556,0,0.182129994,0,0,1.358459949,0,0.306950003,0.162290007
1725,1985192381,-91.21515556,28.31255556,0,0.182129994,0,0,1.358459949,0,0.306950003,0.162290007
1726,1985192381,-90.54241213,28.31139755,0,0,0,0,0,0,0.705250025,0.463059992
1727,1985192381,-90.4569662,28.31111923,0,0,0,0,0,0,0.150089994,0.477030009
1728,1985192381,-90.39838333,28.31036667,0,0,0,0,0,0,0.160300002,0.475710005
1729,1985192381,-90.47971884,28.31003772,0,0,0,0,0,0,0.208560005,0.483940005
1730,1985192381,-90.89455273,28.30748852,0,0,0,0,0,0,1.499950051,0.408329993
1731,1985192381,-90.88491953,28.29359635,0,0,0,0,0,0,1.499950051,0.408329993
1732,1985192381,-90.42088333,28.27668333,0,0,0,0,0,0,0.144559994,0
1733,1985192381,-90.42088333,28.27668333,0,0,0,0,0,0,0.144559994,0
1734,1985192381,-90.39866667,28.24796667,0,0,0,0,0,0,0.114550002,0.128969997
1735,1985192381,-91.39442222,28.15673889,0,0.196099997,0,0,0,0,0.151079997,0
1736,1985192381,-91.28121111,28.04292778,0,0.189490005,0,0,0,0,0.165999994,0
1737,1985192381,-91.22436667,27.98756667,0,0.158950001,0,0,0,0,0.139540002,0
1738,1985192381,-93.08015556,27.62072222,0,0,0,0,0.168359995,0,0,0
